Radiotherapy,Gender,Marital status,Race,Pathologic grade,Histologic type,T staging,N staging,Chemotherapy,RNE,CEA,Tumor size (cm),HR Total
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,No,NOS,Negative,>5cm,5.99694816092651
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,No,NOS,Negative,NOS,6.760995635141711
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,No,NOS,Positive,≤5cm,8.124188251007682
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,No,NOS,Positive,>5cm,8.863489381849382
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,No,NOS,Positive,NOS,9.992751548739449
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,No,NOS,NOS,≤5cm,6.986362156313102
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,No,NOS,NOS,>5cm,7.622121112537593
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,No,NOS,NOS,NOS,8.593225452265115
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,Yes,<12,Negative,≤5cm,2.8317685340352
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,Yes,<12,Negative,>5cm,3.089459470632403
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,Yes,<12,Negative,NOS,3.4830752968632956
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,Yes,<12,Positive,≤5cm,4.1853538933040255
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,Yes,<12,Positive,>5cm,4.566221097594692
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,Yes,<12,Positive,NOS,5.147985288763952
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,Yes,<12,NOS,≤5cm,3.599177806758739
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,Yes,<12,NOS,>5cm,3.926702987173784
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,Yes,<12,NOS,NOS,4.426988702313249
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,Yes,≥12,Negative,≤5cm,1.9963968164948158
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,Yes,≥12,Negative,>5cm,2.178068926795844
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,Yes,≥12,Negative,NOS,2.4555680842886236
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,Yes,≥12,Positive,≤5cm,2.9506744947793377
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,Yes,≥12,Positive,>5cm,3.2191858738042574
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,Yes,≥12,Positive,NOS,3.6293296285785854
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,Yes,≥12,NOS,≤5cm,2.5374203537649107
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,Yes,≥12,NOS,>5cm,2.7683256059575174
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,Yes,≥12,NOS,NOS,3.1210270351308402
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,Yes,NOS,Negative,≤5cm,4.199512735974202
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,Yes,NOS,Negative,>5cm,4.5816683949478545
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,Yes,NOS,Negative,NOS,5.165400665248268
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,Yes,NOS,Positive,≤5cm,6.206879823769871
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,Yes,NOS,Positive,>5cm,6.771705887732929
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,Yes,NOS,Positive,NOS,7.634462183236941
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,Yes,NOS,NOS,≤5cm,5.33758068742321
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,Yes,NOS,NOS,>5cm,5.823300529978722
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N0,Yes,NOS,NOS,NOS,6.5652242455305485
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,No,<12,Negative,≤5cm,7.090540845038399
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,No,<12,Negative,>5cm,7.735780061936893
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,No,<12,Negative,NOS,8.721365239397231
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,No,<12,Positive,≤5cm,10.479819368966753
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,No,<12,Positive,>5cm,11.433482931542727
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,No,<12,Positive,NOS,12.890177823829106
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,No,<12,NOS,≤5cm,9.012077414043805
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,No,<12,NOS,>5cm,9.832176458721792
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,No,<12,NOS,NOS,11.08485521927388
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,No,≥12,Negative,≤5cm,4.998831295752071
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,No,≥12,Negative,>5cm,5.4537249436655095
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,No,≥12,Negative,NOS,6.148562493775047
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,No,≥12,Positive,≤5cm,7.38827265512156
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,No,≥12,Positive,>5cm,8.060605466737622
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,No,≥12,Positive,NOS,9.08757536579952
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,No,≥12,NOS,≤5cm,6.353514576900881
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,No,≥12,NOS,>5cm,6.931684403398862
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,No,≥12,NOS,NOS,7.814822929588084
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,No,NOS,Negative,≤5cm,10.515272073191946
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,No,NOS,Negative,>5cm,11.472161831852413
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,No,NOS,Negative,NOS,12.933784650026094
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,No,NOS,Positive,≤5cm,15.541572124177696
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,No,NOS,Positive,>5cm,16.955855187477866
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,No,NOS,Positive,NOS,19.116133712738566
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,No,NOS,NOS,≤5cm,13.364910805026962
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,No,NOS,NOS,>5cm,14.581117688284415
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,No,NOS,NOS,NOS,16.438840290183165
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,Yes,<12,Negative,≤5cm,5.417173205609337
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,Yes,<12,Negative,>5cm,5.910135967319786
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,Yes,<12,Negative,NOS,6.663123042899484
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,Yes,<12,Positive,≤5cm,8.0065819978906
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,Yes,<12,Positive,>5cm,8.735180959698644
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,Yes,<12,Positive,NOS,9.848095857405436
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,Yes,<12,NOS,≤5cm,6.885227144329466
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,Yes,<12,NOS,>5cm,7.511782814463447
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,Yes,<12,NOS,NOS,8.468829387525243
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,Yes,≥12,Negative,≤5cm,3.819107109954582
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,Yes,≥12,Negative,>5cm,4.166645856960449
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,Yes,≥12,Negative,NOS,4.697501745244136
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,Yes,≥12,Positive,≤5cm,5.644640308512872
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,Yes,≥12,Positive,>5cm,6.158302576587543
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,Yes,≥12,Positive,NOS,6.942907579470832
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,Yes,≥12,NOS,≤5cm,4.854085136752274
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,Yes,≥12,NOS,>5cm,5.295806884196731
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,Yes,≥12,NOS,NOS,5.970524718205297
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,Yes,NOS,Negative,≤5cm,8.033667863918646
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,Yes,NOS,Negative,>5cm,8.764731639535244
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,Yes,NOS,Negative,NOS,9.881411472619934
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,Yes,NOS,Positive,≤5cm,11.87376110287176
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,Yes,NOS,Positive,>5cm,12.954273363233089
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,Yes,NOS,Positive,NOS,14.604726156532264
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,Yes,NOS,NOS,≤5cm,10.210791855040599
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,Yes,NOS,NOS,>5cm,11.139973913849293
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T1-2,N+,Yes,NOS,NOS,NOS,12.559273981699937
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,No,<12,Negative,≤5cm,7.305518037412799
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,No,<12,Negative,>5cm,7.970320178817364
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,No,<12,Negative,NOS,8.985787186017744
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,No,<12,Positive,≤5cm,10.797555659296117
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,No,<12,Positive,>5cm,11.780133224292063
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,No,<12,Positive,NOS,13.280993460934225
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,No,<12,NOS,≤5cm,9.285313425551667
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,No,<12,NOS,>5cm,10.130276947276869
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,No,<12,NOS,NOS,11.420935513428551
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,No,≥12,Negative,≤5cm,5.150390216376024
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,No,≥12,Negative,>5cm,5.619075726066241
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,No,≥12,Negative,NOS,6.334979966142509
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,No,≥12,Positive,≤5cm,7.612276739803763
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,No,≥12,Positive,>5cm,8.304993923125904
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,No,≥12,Positive,NOS,9.363100389958628
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,No,≥12,NOS,≤5cm,6.546145965013926
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,No,≥12,NOS,>5cm,7.141845247830193
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,No,≥12,NOS,NOS,8.051759536967129
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,No,NOS,Negative,≤5cm,10.834083249483182
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,No,NOS,Negative,>5cm,11.819984825186152
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,No,NOS,Negative,NOS,13.325922396864314
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,No,NOS,Positive,≤5cm,16.012775042736145
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,No,NOS,Positive,>5cm,17.469937571625135
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,No,NOS,Positive,NOS,19.69571330256546
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,No,NOS,NOS,≤5cm,13.770119810093124
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,No,NOS,NOS,>5cm,15.023200712811597
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,No,NOS,NOS,NOS,16.937247366414542
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,Yes,<12,Negative,≤5cm,5.581415780583379
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,Yes,<12,Negative,>5cm,6.089324616616467
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,Yes,<12,Negative,NOS,6.865141410117556
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,Yes,<12,Positive,≤5cm,8.249332523702234
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,Yes,<12,Positive,>5cm,9.000021783359138
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,Yes,<12,Positive,NOS,10.146679004153748
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,Yes,<12,NOS,≤5cm,7.093979457121474
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,Yes,<12,NOS,>5cm,7.739531587719528
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,Yes,<12,NOS,NOS,8.725594732259413
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,Yes,≥12,Negative,≤5cm,3.934898125311282
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,Yes,≥12,Negative,>5cm,4.292973854714608
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,Yes,≥12,Negative,NOS,4.839924694132876
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,Yes,≥12,Positive,≤5cm,5.815779429210075
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,Yes,≥12,Positive,>5cm,6.345015357268191
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,Yes,≥12,Positive,NOS,7.153408697928391
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,Yes,≥12,NOS,≤5cm,5.001255517270639
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,Yes,≥12,NOS,>5cm,5.456369769342267
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,Yes,≥12,NOS,NOS,6.151544286242886
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,Yes,NOS,Negative,≤5cm,8.277239602605151
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,Yes,NOS,Negative,>5cm,9.03046840644222
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,Yes,NOS,Negative,NOS,10.181004711204336
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,Yes,NOS,Positive,≤5cm,12.233760132650414
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,Yes,NOS,Positive,>5cm,13.347032304721601
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,Yes,NOS,Positive,NOS,15.047524963160008
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,Yes,NOS,NOS,≤5cm,10.520371534911147
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,Yes,NOS,NOS,>5cm,11.47772534458806
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N0,Yes,NOS,NOS,NOS,12.94005698794071
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,No,<12,Negative,≤5cm,13.975456005570685
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,No,<12,Negative,>5cm,15.247222502077616
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,No,<12,Negative,NOS,17.18981088685194
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,No,<12,Positive,≤5cm,20.65572397623347
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,No,<12,Positive,>5cm,22.535394858070717
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,No,<12,Positive,NOS,25.40654049076717
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,No,<12,NOS,≤5cm,17.76280458308034
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,No,<12,NOS,>5cm,19.37921980014065
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,No,<12,NOS,NOS,21.848249637188815
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,No,≥12,Negative,≤5cm,9.852696483927332
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,No,≥12,Negative,>5cm,10.749291863964718
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,No,≥12,Negative,NOS,12.118816675230619
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,No,≥12,Positive,≤5cm,14.562285403244596
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,No,≥12,Positive,>5cm,15.887453374939854
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,No,≥12,Positive,NOS,17.911611045990853
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,No,≥12,NOS,≤5cm,12.522777231071638
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,No,≥12,NOS,>5cm,13.662349959099156
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,No,≥12,NOS,NOS,15.403015994218114
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,No,NOS,Negative,≤5cm,20.725601256261328
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,No,NOS,Negative,>5cm,22.611630970581107
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,No,NOS,Negative,NOS,25.492489545201433
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,No,NOS,Positive,≤5cm,30.632438656754243
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,No,NOS,Positive,>5cm,33.41999057451888
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,No,NOS,Positive,NOS,37.67789954780772
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,No,NOS,NOS,≤5cm,26.342239196708146
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,No,NOS,NOS,>5cm,28.739382963608588
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,No,NOS,NOS,NOS,32.40095421195102
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,Yes,<12,Negative,≤5cm,10.677248388256004
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,Yes,<12,Negative,>5cm,11.6488779915873
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,Yes,<12,Negative,NOS,13.133015517554885
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,Yes,<12,Positive,≤5cm,15.780973117842374
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,Yes,<12,Positive,>5cm,17.21704167156603
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,Yes,<12,Positive,NOS,19.41059693494612
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,Yes,<12,NOS,≤5cm,13.57078270147338
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,Yes,<12,NOS,>5cm,14.805723927307458
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,Yes,<12,NOS,NOS,16.692062722812256
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,Yes,≥12,Negative,≤5cm,7.527460113720482
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,Yes,≥12,Negative,>5cm,8.212458984069047
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,Yes,≥12,Negative,NOS,9.258775939876193
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,Yes,≥12,Positive,≤5cm,11.125586048078873
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,Yes,≥12,Positive,>5cm,12.13801437845405
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,Yes,≥12,Positive,NOS,13.684470839137013
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,Yes,≥12,NOS,≤5cm,9.567401804538733
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,Yes,≥12,NOS,>5cm,10.438035368751757
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,Yes,≥12,NOS,NOS,11.767904219582642
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,Yes,NOS,Negative,≤5cm,15.834359359783654
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,Yes,NOS,Negative,>5cm,17.275286061523968
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,Yes,NOS,Negative,NOS,19.476262012533894
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,Yes,NOS,Positive,≤5cm,23.40318313376024
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,Yes,NOS,Positive,>5cm,25.53287279893242
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,Yes,NOS,Positive,NOS,28.785915254525097
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,Yes,NOS,NOS,≤5cm,20.125470746285025
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,Yes,NOS,NOS,>5cm,21.95688858419696
nRT,Female,Unmarried/NOS,White,Grade III/IV,MCC/SRCC,T3-4,N+,Yes,NOS,NOS,NOS,24.75432901793058
nRT,Female,Unmarried/NOS,Non-white,Grade I/II,Adenocarcinomas,T1-2,N0,No,<12,Negative,≤5cm,1.8163048
nRT,Female,Unmarried/NOS,Non-white,Grade I/II,Adenocarcinomas,T1-2,N0,No,<12,Negative,>5cm,1.9815885368
nRT,Female,Unmarried/NOS,Non-white,Grade I/II,Adenocarcinomas,T1-2,N0,No,<12,Negative,NOS,2.2340549039999997
nRT,Female,Unmarried/NOS,Non-white,Grade I/II,Adenocarcinomas,T1-2,N0,No,<12,Positive,≤5cm,2.6844984943999997
nRT,Female,Unmarried/NOS,Non-white,Grade I/II,Adenocarcinomas,T1-2,N0,No,<12,Positive,>5cm,2.9287878573903994
nRT,Female,Unmarried/NOS,Non-white,Grade I/II,Adenocarcinomas,T1-2,N0,No,<12,Positive,NOS,3.3019331481119996
nRT,Female,Unmarried/NOS,Non-white,Grade I/II,Adenocarcinomas,T1-2,N0,No,<12,NOS,≤5cm,2.3085234008
nRT,Female,Unmarried/NOS,Non-white,Grade I/II,Adenocarcinomas,T1-2,N0,No,<12,NOS,>5cm,2.5185990302728
